관리번호,설치목적구분,카메라대수,도로명주소,위도,경도,행정동코드,행정동,자치구,보정구분,보정거리_m
202630000000801007,생활방범,3,서울특별시 종로구 지봉로12길 55,37.57865,127.0162,11010700.0,숭인1동,종로구,원본정상,
202630000000801008,생활방범,2,서울특별시 종로구 종로57길 8-13,37.57381,127.0175,11010700.0,숭인1동,종로구,원본정상,
202630000000801009,생활방범,2,서울특별시 종로구 지봉로 107,37.57968,127.0151,11010690.0,창신3동,종로구,원본정상,
202630000000801005,생활방범,2,서울특별시 종로구 지봉로8길 18-1,37.57553,127.0166,11010700.0,숭인1동,종로구,원본정상,
202630000000800889,생활방범,3,서울특별시 종로구 옥인5길 7,37.58243,126.9648,11010720.0,청운효자동,종로구,원본정상,
202630000000800890,생활방범,1,서울특별시 종로구 자하문로4길 14-8,37.57705,126.9729,11010530.0,사직동,종로구,원본정상,
202630000000800354,생활방범,2,,37.56924,126.9746,11010530.0,사직동,종로구,원본정상,
202630000000800355,생활방범,3,,37.56944,126.9809,11010610.0,종로1·2·3·4가동,종로구,원본정상,
202630000000800356,생활방범,3,,37.56984,126.9808,11010610.0,종로1·2·3·4가동,종로구,원본정상,
202630000000800357,생활방범,3,,37.57222,126.9616,11010580.0,교남동,종로구,원본정상,
202630000000800358,생활방범,3,,37.56998,126.9657,11010580.0,교남동,종로구,원본정상,
202630000000800359,생활방범,2,,37.57007,126.9654,11010580.0,교남동,종로구,원본정상,
202630000000800482,생활방범,2,서울특별시 종로구 송월동 32-43 (돈의문1구역 소공원),37.56978,126.9654,11010580.0,교남동,종로구,원본정상,
202630000000800483,생활방범,3,서울특별시 종로구 송월동 32-43 (돈의문1구역 소공원),37.57012,126.9656,11010580.0,교남동,종로구,원본정상,
202630000000800484,생활방범,2,서울특별시 종로구 홍파동 5-21 (돈의문1구역 어린이공원),37.57139,126.9647,11010580.0,교남동,종로구,원본정상,
202630000000800485,생활방범,2,서울특별시 종로구 송월동 1-92 (돈의문1구역 어린이공원),37.57114,126.9652,11010580.0,교남동,종로구,원본정상,
202630000000800844,생활방범,3,서울특별시 종로구 홍지문2가길 16,37.60011,126.955,11010550.0,부암동,종로구,원본정상,
202630000000800964,생활방범,4,서울특별시 종로구 성균관로5길 29,37.58463,126.996,11010730.0,혜화동,종로구,원본정상,
202630000000800965,생활방범,6,서울특별시 종로구 비봉길 15,37.60992,126.9565,11010560.0,평창동,종로구,원본정상,
202630000000800486,생활방범,2,서울특별시 종로구 숭인동 58-70 (숭인공원),37.5772,127.0178,11010700.0,숭인1동,종로구,원본정상,
202630000000800487,생활방범,2,서울특별시 종로구 숭인동 58-59 (숭인공원),37.57735,127.0181,11010700.0,숭인1동,종로구,원본정상,
202630000000800488,생활방범,2,서울특별시 종로구 창신동 23-362 (창신어린이공원),37.57791,127.0131,11010690.0,창신3동,종로구,원본정상,
202630000000800974,생활방범,3,서울특별시 종로구 종로62길 10,37.57338,127.0191,11010710.0,숭인2동,종로구,원본정상,
202630000000800980,생활방범,3,서울특별시 종로구 사직로1가길 10,37.57329,126.9634,11010580.0,교남동,종로구,원본정상,
202630000000800975,생활방범,3,서울특별시 종로구 지봉로14길 6,37.57809,127.0158,11010700.0,숭인1동,종로구,원본정상,
202630000000800976,생활방범,3,서울특별시 종로구 지봉로 85-64,37.5774,127.0147,11010690.0,창신3동,종로구,원본정상,
202630000000800977,생활방범,2,서울특별시 종로구 수표로20길 13,37.56994,126.9904,11010610.0,종로1·2·3·4가동,종로구,원본정상,
202630000000800978,생활방범,2,서울특별시 종로구 자하문로28가길 8,37.58584,126.9717,11010720.0,청운효자동,종로구,원본정상,
202630000000800979,생활방범,4,서울특별시 종로구 수표로28길 17,37.57288,126.9895,11010610.0,종로1·2·3·4가동,종로구,원본정상,
202630000000800981,생활방범,3,서울특별시 종로구 홍지문길 88,37.60601,126.9577,11010560.0,평창동,종로구,원본정상,
202630000000800489,생활방범,2,서울특별시 종로구 청진동 146-3 (청진공원),37.57151,126.9798,11010610.0,종로1·2·3·4가동,종로구,원본정상,
202630000000800491,생활방범,2,서울특별시 종로구 종로 157 (종묘광장공원),37.5718,126.9958,11010610.0,종로1·2·3·4가동,종로구,원본정상,
202630000000800490,생활방범,2,서울특별시 종로구 종로 157 (종묘광장공원),37.5711,126.9955,11010610.0,종로1·2·3·4가동,종로구,원본정상,
202630000000800025,교통단속,3,서울특별시 종로구 옥인길 18 (누상어린이집 근처),37.58069,126.9675,11010720.0,청운효자동,종로구,원본정상,
202630000000800026,교통단속,3,서울특별시 종로구 종로65길 10 (한빛어린이집),37.57498,127.0198,11010710.0,숭인2동,종로구,원본정상,
202630000000800027,교통단속,3,서울특별시 종로구 세검정로6다길 10 (부암어린이집),37.60166,126.9626,11010550.0,부암동,종로구,원본정상,
202630000000801029,생활방범,6,서울특별시 종로구 종로44길 43,37.57069,127.0127,11010670.0,창신1동,종로구,원본정상,
202630000000801032,생활방범,2,서울특별시 종로구 명륜9길 3-2,37.59111,126.9933,11010730.0,혜화동,종로구,원본정상,
202630000000801098,생활방범,2,서울특별시 종로구 종로 99,37.57105,126.9878,11010610.0,종로1·2·3·4가동,종로구,원본정상,
202630000000800872,생활방범,3,서울특별시 종로구 율곡로13가길 28,37.57677,126.9996,11010640.0,이화동,종로구,원본정상,
202630000000800415,생활방범,3,,37.60446,126.9842,11010560.0,평창동,종로구,원본정상,
202630000000800416,생활방범,3,,37.60506,126.9837,11010560.0,평창동,종로구,원본정상,
202630000000800417,생활방범,3,,37.60431,126.9826,11010560.0,평창동,종로구,원본정상,
202630000000800831,생활방범,3,서울특별시 종로구 율곡로27길 5,37.5744,127.0068,11010630.0,종로5·6가동,종로구,원본정상,
202630000000800404,생활방범,3,,37.59467,126.9723,11010550.0,부암동,종로구,원본정상,
202630000000800405,생활방범,3,,37.59474,126.9718,11010550.0,부암동,종로구,원본정상,
202630000000800406,생활방범,3,,37.59447,126.9709,11010550.0,부암동,종로구,원본정상,
202630000000800407,생활방범,3,,37.59467,126.97,11010550.0,부암동,종로구,원본정상,
202630000000800408,생활방범,3,,37.58568,126.9641,11010720.0,청운효자동,종로구,원본정상,
202630000000800409,생활방범,3,,37.58484,126.9639,11010720.0,청운효자동,종로구,원본정상,
202630000000800412,생활방범,3,,37.6054,126.9854,11010560.0,평창동,종로구,원본정상,
202630000000800413,생활방범,3,,37.60475,126.9854,11010560.0,평창동,종로구,원본정상,
202630000000800410,생활방범,3,,37.60684,126.9852,11010560.0,평창동,종로구,원본정상,
202630000000800411,생활방범,3,,37.60624,126.9851,11010560.0,평창동,종로구,원본정상,
202630000000800414,생활방범,3,,37.60433,126.9847,11010560.0,평창동,종로구,원본정상,
202630000000800350,생활방범,3,서울특별시 종로구 사직동 산 1-6 인근,37.57517,126.9646,11010530.0,사직동,종로구,원본정상,
202630000000800834,생활방범,3,서울특별시 종로구 율곡로23길 18-1,37.57539,127.0066,11010630.0,종로5·6가동,종로구,원본정상,
202630000000800835,생활방범,3,서울특별시 종로구 충신길 53,37.57518,127.0074,11010630.0,종로5·6가동,종로구,원본정상,
202630000000800836,생활방범,3,서울특별시 종로구 율곡로19가길 7-6,37.57568,127.006,11010630.0,종로5·6가동,종로구,원본정상,
202630000000800388,생활방범,3,,37.58101,126.9623,11010720.0,청운효자동,종로구,원본정상,
202630000000800390,생활방범,3,,37.57914,126.9626,11010720.0,청운효자동,종로구,원본정상,
202630000000800392,생활방범,3,,37.59998,126.9727,11010550.0,부암동,종로구,원본정상,
202630000000800837,생활방범,3,서울특별시 종로구 율곡로19길 29,37.57659,127.0066,11010640.0,이화동,종로구,원본정상,
202630000000800838,생활방범,3,서울특별시 종로구 필운대로9가길 33-2,37.58299,126.9658,11010720.0,청운효자동,종로구,원본정상,
202630000000800839,생활방범,3,서울특별시 종로구 종로36길 9,37.57046,127.004,11010630.0,종로5·6가동,종로구,원본정상,
202630000000800884,생활방범,2,서울특별시 종로구 동숭4길 17,37.58352,127.0046,11010640.0,이화동,종로구,원본정상,
202630000000801000,생활방범,2,서울특별시 종로구 숭인동1가길 1-5,37.57685,127.0209,11010710.0,숭인2동,종로구,원본정상,
202630000000800881,생활방범,3,서울특별시 종로구 비봉2길 32,37.6125,126.9589,11010560.0,평창동,종로구,원본정상,
202630000000800882,생활방범,2,서울특별시 종로구 자하문로5길 35,37.5778,126.9699,11010530.0,사직동,종로구,원본정상,
202630000000800883,생활방범,3,서울특별시 종로구 율곡로8길 37,37.57566,126.9909,11010610.0,종로1·2·3·4가동,종로구,원본정상,
202630000000801001,생활방범,1,서울특별시 종로구 종로63길 19,37.57499,127.0185,11010700.0,숭인1동,종로구,원본정상,
202630000000801002,생활방범,3,서울특별시 종로구 종로63길 16,37.57472,127.0185,11010700.0,숭인1동,종로구,원본정상,
202630000000800832,생활방범,3,서울특별시 종로구 낙산성곽서길 5,37.5731,127.0079,11010630.0,종로5·6가동,종로구,원본정상,
202630000000800833,생활방범,3,서울특별시 종로구 율곡로29길 10,37.57411,127.0075,11010630.0,종로5·6가동,종로구,원본정상,
202630000000800341,생활방범,2,,37.57648,126.9592,11010570.0,무악동,종로구,원본정상,
202630000000800343,생활방범,3,서울특별시 종로구 새문안로 55 인근,37.57002,126.9692,11010530.0,사직동,종로구,원본정상,
202630000000801003,생활방범,3,서울특별시 종로구 보문로7길 6,37.57768,127.0227,11010710.0,숭인2동,종로구,원본정상,
202630000000800840,생활방범,3,서울특별시 종로구 창신6길 52,37.5765,127.0115,11010680.0,창신2동,종로구,원본정상,
202630000000800841,생활방범,3,서울특별시 종로구 종로65길 9-17,37.57563,127.0196,11010710.0,숭인2동,종로구,원본정상,
202630000000800842,생활방범,3,서울특별시 종로구 자하문로33길 53,37.58663,126.9668,11010720.0,청운효자동,종로구,원본정상,
202630000000800843,생활방범,3,서울특별시 종로구 종로56길 36,37.57163,127.0166,11010710.0,숭인2동,종로구,원본정상,
202630000000800346,생활방범,3,서울특별시 종로구 삼청로 156 인근,37.58999,126.9847,11010540.0,삼청동,종로구,원본정상,
202630000000800347,생활방범,3,서울특별시 종로구 삼청로 156 인근,37.59034,126.9843,11010540.0,삼청동,종로구,원본정상,
202630000000800348,생활방범,3,서울특별시 종로구 삼청로 156 인근,37.58917,126.9852,11010540.0,삼청동,종로구,원본정상,
202630000000800349,생활방범,4,서울특별시 종로구 삼청로 156 인근,37.58876,126.9853,11010540.0,삼청동,종로구,원본정상,
202630000000800418,생활방범,3,,37.60254,126.9821,11010560.0,평창동,종로구,원본정상,
202630000000800419,생활방범,3,,37.60223,126.982,11010560.0,평창동,종로구,원본정상,
202630000000800420,생활방범,1,서울특별시 종로구 신문로2가 170-1,37.56921,126.9698,11010530.0,사직동,종로구,원본정상,
202630000000800018,교통단속,1,,37.581,126.9801,11010540.0,삼청동,종로구,원본정상,
202630000000800019,교통단속,1,서울특별시 종로구 삼청로 1,37.57659,126.9794,11010720.0,청운효자동,종로구,원본정상,
202630000000800016,교통단속,1,서울특별시 종로구 평창12길 8-15,37.60675,126.9683,11010560.0,평창동,종로구,원본정상,
202630000000800017,교통단속,1,서울특별시 종로구 옥인동 산 3-1,37.58588,126.9641,11010720.0,청운효자동,종로구,원본정상,
202630000000800022,교통단속,4,서울특별시 종로구 대학로11길 27,37.5821,127.0001,11010730.0,혜화동,종로구,원본정상,
202630000000800023,교통단속,3,서울특별시 종로구 지봉로5길 24-2,37.57494,127.0147,11010670.0,창신1동,종로구,원본정상,
202630000000800024,교통단속,3,서울특별시 종로구 삼일대로 444-1,37.57418,126.9876,11010610.0,종로1·2·3·4가동,종로구,원본정상,
202630000000800888,생활방범,4,서울특별시 종로구 경희궁3나길 2,37.57382,126.9672,11010530.0,사직동,종로구,원본정상,
202630000000800393,생활방범,3,,37.60045,126.9734,11010560.0,평창동,종로구,원본정상,
202630000000800394,생활방범,3,,37.59978,126.975,11010560.0,평창동,종로구,원본정상,
202630000000800395,생활방범,3,,37.60031,126.9756,11010560.0,평창동,종로구,원본정상,
202630000000800396,생활방범,3,,37.60112,126.9759,11010560.0,평창동,종로구,원본정상,
202630000000800397,생활방범,3,,37.60085,126.9771,11010560.0,평창동,종로구,원본정상,
202630000000800298,생활방범,3,,37.57785,126.9552,11010570.0,무악동,종로구,원본정상,
202630000000800595,생활방범,3,서울특별시 종로구 삼일대로32길 49-8,37.57594,126.9896,11010610.0,종로1·2·3·4가동,종로구,원본정상,
202630000000800596,생활방범,3,서울특별시 종로구 삼일대로 446-36,37.57439,126.9881,11010610.0,종로1·2·3·4가동,종로구,원본정상,
202630000000800597,생활방범,2,서울특별시 종로구 종로63가길 7,37.5746,127.0189,11010700.0,숭인1동,종로구,원본정상,
202630000000800598,생활방범,4,서울특별시 종로구 북촌로21,37.5746,127.0189,11010700.0,숭인1동,종로구,원본정상,
202630000000800600,생활방범,2,서울특별시 종로구 명륜4길 21,37.59001,126.9952,11010730.0,혜화동,종로구,원본정상,
